"sub","partOfMilitaryConflict","place","result","causalties","date","commander"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_I"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_II"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Gondioc"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Attila_the_Hun"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Ardaric"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Valamir"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Sangiban"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Andag"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Thiudimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Vidimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Laudaricus"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Childeric_I"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Odoacer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Flavius_Aetius"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Merovech"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Thorismund"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_I"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_II"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Gondioc"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Attila_the_Hun"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Ardaric"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Valamir"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Sangiban"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Andag"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Thiudimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Vidimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/France","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Laudaricus"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Childeric_I"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Odoacer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Flavius_Aetius"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Merovech"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Thorismund"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_I"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_II"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Gondioc"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Attila_the_Hun"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Ardaric"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Valamir"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Sangiban"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Andag"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Thiudimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Vidimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Strategic Roman Victory","Unknown","0451-06-20","http://dbpedia.org/resource/Laudaricus"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Childeric_I"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Odoacer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Flavius_Aetius"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Merovech"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Thorismund"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_I"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_II"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Gondioc"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Attila_the_Hun"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Ardaric"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Valamir"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Sangiban"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Andag"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Thiudimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Vidimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Huns withdraw from Gaul","Unknown","0451-06-20","http://dbpedia.org/resource/Laudaricus"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Childeric_I"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Odoacer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Flavius_Aetius"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Merovech"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Thorismund"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_I"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Theodoric_II"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Gondioc"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Attila_the_Hun"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Ardaric"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Valamir"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Sangiban"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Andag"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Thiudimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Vidimer"
"http://dbpedia.org/resource/Battle_of_the_Catalaunian_Plains",,"http://dbpedia.org/resource/Champagne-Ardenne","Tactically Inconclusive","Unknown","0451-06-20","http://dbpedia.org/resource/Laudaricus"
"http://dbpedia.org/resource/Battle_of_Cibalae",,"http://dbpedia.org/resource/Croatia","Constantinian victory","Unknown","0314-10-08","http://dbpedia.org/resource/Constantine_II_(emperor)"
"http://dbpedia.org/resource/Battle_of_Cibalae",,"http://dbpedia.org/resource/Croatia","Constantinian victory","Unknown","0314-10-08","http://dbpedia.org/resource/Licinius"
"http://dbpedia.org/resource/Battle_of_Cibalae",,"http://dbpedia.org/resource/Vinkovci","Constantinian victory","Unknown","0314-10-08","http://dbpedia.org/resource/Constantine_II_(emperor)"
"http://dbpedia.org/resource/Battle_of_Cibalae",,"http://dbpedia.org/resource/Vinkovci","Constantinian victory","Unknown","0314-10-08","http://dbpedia.org/resource/Licinius"
"http://dbpedia.org/resource/Battle_of_Forum_Gallorum",,"http://dbpedia.org/resource/Northern_Italy","Minor Republican victory","the majority of 5 legions, all of Octavians Praetorian cohort","-043-04-14","http://dbpedia.org/resource/Mark_Antony"
"http://dbpedia.org/resource/Battle_of_Forum_Gallorum",,"http://dbpedia.org/resource/Northern_Italy","Minor Republican victory","the majority of 5 legions, all of Octavians Praetorian cohort","-043-04-14","http://dbpedia.org/resource/Gaius_Vibius_Pansa_Caetronianus"
"http://dbpedia.org/resource/Battle_of_Forum_Gallorum",,"http://dbpedia.org/resource/Northern_Italy","Minor Republican victory","the majority of 5 legions, all of Octavians Praetorian cohort","-043-04-14","http://dbpedia.org/resource/Aulus_Hirtius"
"http://dbpedia.org/resource/Battle_of_Forum_Gallorum",,"http://dbpedia.org/resource/Northern_Italy","Minor Republican victory","the majority of 5 legions, all of Octavians Praetorian cohort","-043-04-14","http://dbpedia.org/resource/Gaius_Julius_Caesar_Octavianus"
"http://dbpedia.org/resource/Battle_of_Lugdunum",,"http://dbpedia.org/resource/Lugdunum","Severan victory","Unknown but severe","0197-02-19","http://dbpedia.org/resource/Clodius_Albinus"
"http://dbpedia.org/resource/Battle_of_Lugdunum",,"http://dbpedia.org/resource/Lugdunum","Severan victory","Unknown but severe","0197-02-19","http://dbpedia.org/resource/Septimius_Severus"
"http://dbpedia.org/resource/Battle_of_Mutina",,,"Tactical Republican victory, Strategic Mark Antony victory (Antony prevents encirclement of his forces, the enemy consul was killed), Octavian and the Republic sign a treaty with Antony","8,000","-043-04-21","http://dbpedia.org/resource/Augustus"
"http://dbpedia.org/resource/Battle_of_Mutina",,,"Tactical Republican victory, Strategic Mark Antony victory (Antony prevents encirclement of his forces, the enemy consul was killed), Octavian and the Republic sign a treaty with Antony","8,000","-043-04-21","http://dbpedia.org/resource/Mark_Antony"
"http://dbpedia.org/resource/Battle_of_Mutina",,,"Tactical Republican victory, Strategic Mark Antony victory (Antony prevents encirclement of his forces, the enemy consul was killed), Octavian and the Republic sign a treaty with Antony","8,000","-043-04-21","http://dbpedia.org/resource/Gaius_Vibius_Pansa_Caetronianus"
